index_finger,thumb_tip,middle_finger,ring_finger,pinky_finger,gesture
196.1025086601974,168.27160890809282,195.53947019806867,197.4173653220418,200.38918254170858,stop
196.5091639678348,168.3682962802593,196.06447798513167,197.47761846397486,200.03610197606372,stop
196.2675501238513,167.85474444267598,195.78662834890588,197.23282473322092,200.01443046423614,stop
196.02565733820933,168.20608725958604,195.52411000677944,197.17417732629133,200.10407488561532,stop
196.2578689620592,168.18238317683148,195.58423420294048,197.63764518642066,201.18039861256153,stop
196.17892225871225,167.92077103626423,195.64463861204382,197.31686347758713,200.29793438142406,stop
195.94330788748928,168.38100144878774,195.6878599417142,197.772844428165,201.1802424154095,stop
196.18078601076724,168.47255975312098,195.62632776005782,197.6396619094285,201.09285735849852,stop
195.68014055343104,167.10829662619176,195.27510988937138,196.568253923072,199.2885591458696,stop
195.53885683613782,167.071911124107,194.94575848546222,196.31706849645118,199.01425146761207,stop
195.30555225041437,166.82551904001087,194.91797515107262,196.19324941052807,198.6954369458635,stop
195.52709851361317,166.89491848184562,195.33334029235408,196.59550300037256,198.95117328000157,stop
195.61012043937203,167.0324174814217,195.40162396200793,196.8622048763608,199.27213477232456,stop
195.35395330310772,167.27313657868666,194.7892202183648,196.33584563571964,198.95232876306625,stop
195.57427559840175,167.56744544369388,194.92026880555295,196.5421014629343,199.26776416026115,stop
195.80437730537506,167.89977028799194,195.27320477580656,196.99101239604954,199.92835042618057,stop
195.42009591867372,167.79616504370262,195.03288577027834,196.7802161759664,199.5100622659511,stop
195.44162937847196,167.3426300424642,194.9985659408572,196.32195210008032,198.81773590748136,stop
195.71065265584824,167.72831015076832,195.31242592508383,196.6341198083625,199.2918442810016,stop
195.56165248747496,167.41200158126233,195.21098721522097,196.93145842855984,199.74450027243614,stop
195.4934046865857,167.59095974651768,195.2330879028073,196.9176915580306,199.6036867942357,stop
195.65420273362244,167.64679371360614,195.18102868565546,196.92738083794166,199.47569843975313,stop
195.82544180832213,167.9122140810418,195.4236722332084,197.1478146279656,199.80219423696462,stop
196.00016971338403,167.51461037489622,195.35142168397527,196.52350200878564,199.27445117239193,stop
196.00298332864412,167.598474356596,195.47299531988918,196.54417764640343,199.20613677560453,stop
195.52976058953374,167.91335542822662,194.8669163548689,196.59574573297704,199.50363587888478,stop
195.28758416277188,167.61792889835405,194.60176079520951,196.1308097934959,199.05661598551313,stop
195.48927525743656,167.66508001298354,195.33978823892554,196.60107405516095,199.31786596330116,stop
195.18198556542532,167.4984449729414,195.09811736590424,196.67116189722486,199.27261477001403,stop
195.43170869425825,167.6169915516949,195.19263915750622,196.759051868114,199.44803493118968,stop
195.23942441201902,167.40793794252468,194.90730053173633,196.22639417599464,198.8166448692456,stop
195.23880736876913,167.73107099945773,194.93452933530602,196.53739282368832,199.34852499730002,stop
195.15978711939061,167.4336352024043,194.72726261099612,196.1984058266385,198.7717629857009,stop
195.14935353105503,167.48152754349385,194.86819455729977,196.59423752888682,199.4415710357352,stop
195.81561595128417,167.86382083222125,195.10607114529643,196.84333814886264,199.91276059119278,stop
195.54428045601438,167.65863627226628,194.9188472935496,196.7570595560987,199.80702099606276,stop
195.52679109097508,167.45971383235974,195.04575751327476,196.6001361776013,199.3460329715674,stop
195.77871073473344,167.63388821318475,195.54058883552406,197.39550561996788,200.5823193449981,stop
195.9520127974048,167.18195637995981,195.55092299056116,197.01574037680834,199.86047529746338,stop
195.37830634396136,167.0781358937704,195.22678909605295,196.902698406947,199.74147203032817,stop
195.05654792722402,167.0278449115247,194.78838824512013,196.3134341333728,198.91527746672477,stop
194.80434859499033,167.25674136952483,194.86200383874905,196.63522662057778,199.2825491921279,stop
195.33305807494853,167.60643579094508,195.004711954584,196.6080230611974,199.60247488376396,stop
195.41834851075774,167.97635268349705,195.13831292263475,196.65620397078482,199.41329361297795,stop
195.58818555772606,167.80956539567143,195.46584186190805,197.19693617461317,200.08342871147644,stop
196.05102566062232,168.4413482916655,195.7149662053749,197.53455193131282,200.0154251709691,stop
196.23147571908981,168.35464501653883,195.8142052339778,197.629520210422,200.10084640831727,stop
195.73075277220923,167.9990909622612,194.99851386345804,196.75835582285114,199.93403486141395,stop
194.75336929641355,167.2335151276515,194.73306788485746,196.4616520640412,198.98027577819263,stop
194.93858701476614,167.11689382405714,194.58552779432577,196.30269725848848,199.03345635925513,stop
195.0668729886939,167.1856616178916,194.7011625359821,196.22033443865533,198.77880974019982,stop
195.09593926324143,167.28624408948002,194.70577220818512,196.18457696856746,198.78087493938244,stop
195.569899754312,167.9137967775559,195.1111802638745,196.68976384400926,199.47223347034006,stop
195.03163358145972,167.0168491214518,194.32614672842752,195.72221543663346,198.28484453967755,stop
194.9356378616695,167.1239556324861,194.4220231408393,195.97490284073157,198.48728934306718,stop
195.24838992611214,167.35643547247642,194.77427307999662,196.12763689551926,198.87364385518958,stop
195.18094509644573,167.3438235548453,194.89302820223065,196.55754923247406,199.1439360480559,stop
195.4318257859006,167.69305323115404,194.94005967924767,196.71464640793775,199.48416101577413,stop
195.36551243413308,167.91356860572063,195.08184936229034,196.67205597592624,199.36269009247476,stop
195.1468143734994,167.50854360115332,195.15479716643512,197.1065713249262,200.0662254739189,stop
195.7679061982863,168.0298528497582,195.48702293102644,197.10438157401006,199.85225550672718,stop
195.21853449827407,166.86585619998445,195.04531708982768,196.21072572720834,198.5107168215202,stop
195.39296968661463,167.63623935196995,195.11670787648055,196.57046421288086,199.10652538471012,stop
195.18792652885946,167.48574825220044,194.90313929620032,196.51083622882643,199.07551122547505,stop
195.2082666695521,167.80315360529778,194.95400219061156,196.37858671816275,199.36182149079642,stop
195.229865839777,167.79217324061577,194.8667013376262,196.249831825101,199.2898735714017,stop
195.4284257757573,167.67652573095086,194.9414815530889,196.67282341171506,199.70677154231163,stop
195.00268851919643,167.17922885582033,194.70387864657488,196.31739446348502,199.29657376330908,stop
194.97166270278615,167.07775908643643,194.7389434826476,196.4987453025699,199.6306347603737,stop
195.13146722036603,167.7805062862019,194.69736203380813,196.2629409411051,199.63447168649296,stop
195.50356786349937,168.2795872289995,194.91458187840368,196.60882134933166,199.7681195261502,stop
195.16063367193172,167.51255131155307,194.52487012276944,195.9454676810199,198.65765170132042,stop
194.61123860649477,167.60524033265133,193.95546648119313,195.1177103076832,198.0318949751461,stop
194.63148402460016,167.7099104497208,194.07497841928458,195.14995096401165,197.9038587863642,stop
194.03363342849414,167.68726320716317,193.86973714888725,195.7831866436542,198.7077385379806,stop
194.21889765530722,166.95664748618876,193.90655367037743,195.61958522765332,198.96181931507158,stop
194.1219417538656,167.13859796494762,193.85999273301087,195.60998789114265,199.06840943974905,stop
193.76987383246518,167.28382339682236,193.9985277634522,196.21884951679033,199.26806615542466,stop
194.14034056070378,166.7479272298592,193.5110617258912,195.37862170651584,198.38239319305129,stop
194.31996942914432,167.04438702621744,193.78094394563965,195.69605443453685,199.50222871171667,stop
194.14723818631148,167.2001735230404,193.60529673591537,195.47998983625968,199.17356798850625,stop
194.0525008809612,167.26123813509673,193.7806982509524,195.7531958159811,198.78979192292394,stop
194.55218288361746,167.23954284511348,193.77239276732337,195.26651997864417,198.29786953700727,stop
194.40304806427213,167.33652372870864,193.84550673141217,195.6276410830949,199.00038360089766,stop
