index_finger_pos,thumb_tip_pos,middle_finger_pos,ring_finger_pos,pinky_finger_pos,gesture
35.05634912662094,1.9721774246039478,47.039056996281566,53.73175993904239,61.68749214834175,backward
35.13619506798813,1.032991265090665,46.88578864439312,53.94694854279506,61.70748270431099,backward
35.42065608835196,1.3863223699882787,47.11190431427662,53.89842543584959,61.97173963158227,backward
35.31707743309196,1.2984745493109449,47.078410272313434,53.97873463852898,61.83703780045316,backward
35.16099043469379,2.126411534456123,46.89430545791111,53.83368774521173,62.08905033204767,backward
35.02271862888823,0.964314219767672,46.825961546253666,53.74890375497228,61.70757989172776,backward
35.21994698745248,2.179779851147127,46.79667345422161,53.73963120350312,61.98437107201996,backward
34.963593789049966,2.388562158598517,46.6012729412021,53.63828291840273,61.59271579513785,backward
34.95790445245899,5.170054586772697,46.54776260098582,53.290130793571684,61.61240817233907,backward
34.971629724109874,4.161448884116076,46.702130976715864,53.55580073802165,61.806451538670636,backward
34.806702843284704,4.676318342071306,46.49336516599763,53.263041663363076,61.806725429586756,backward
34.630379209531895,4.115301011401479,46.436638607386264,53.19347235123173,61.550270319379536,backward
35.36830797905528,6.250702563090771,46.71343306503752,53.49808722528277,61.834951173208815,backward
35.24887808696578,5.88500699686331,46.52306880773902,53.345437431432764,61.97496088708939,backward
35.276980487113306,7.077278709583192,46.733223036065645,53.22001559851714,61.877702393824705,backward
35.005884325401254,6.384621719372756,46.369295702695844,53.08568637198908,61.53760842771529,backward
35.22198394413313,8.214066003544366,46.52673119099809,53.09003378570322,61.623788335548014,backward
34.97608582469314,7.718425154953313,46.15821881920836,52.916228681355506,61.38931020377559,backward
35.41405387107098,10.813036421872994,46.643255696531206,53.30335300255193,61.592228291100135,backward
35.43938371859709,10.771142886537906,46.391225010791494,53.31023151334636,61.64938690140057,backward
35.60694717360868,16.566287369412876,46.57019554044287,53.2839468328553,61.447874733521246,backward
35.998349306824885,16.485377640104034,46.76581792626072,53.32413021149849,61.70334140942302,backward
35.31812516925251,17.669249450254622,46.37331886271989,52.5972102004971,60.82979504209187,backward
35.69684999313206,17.975777933959407,46.17899488495423,52.66542213894063,61.09411556195608,backward
35.68404805593764,18.79706879190491,46.92786574001158,53.02987690630431,61.316733443280405,backward
35.542299005688434,18.815265641871353,46.46825813615438,52.89593211744888,61.33211380158117,backward
35.29354103017955,19.362757616296324,46.9000246694159,52.749884971579256,61.246537175223615,backward
35.50405902147251,21.07259638059181,46.74075201810406,53.01775368803462,61.4760338499098,backward
35.75202302917473,22.644509141842594,47.01276353710468,53.17032142322991,61.76615718855858,backward
35.470716710338124,22.652061009142617,46.81299223957509,53.27289127182496,61.57412749737517,backward
36.17929147240484,16.18519568589401,46.811011096590036,53.3207008796768,61.84637528442631,backward
35.322312563076316,18.385675121615588,46.03674395667619,52.89378898128063,61.380551187241366,backward
35.44075865374572,28.087708053635353,46.40210137303025,52.60321962607885,60.937090760404374,backward
35.47208962161957,32.723207095222186,46.740238547975345,53.17358341674158,61.3665265681748,backward
36.09015816839347,15.811575618461182,46.73051615810064,53.24793447519143,61.70564160754622,backward
35.67629587291663,16.189205308415605,46.30017120001602,53.29432378295348,61.52319769359764,backward
35.304385809807634,18.37766128428866,45.913726890562174,52.610368644307314,60.844115127055865,backward
35.26163622423203,18.527018572991356,45.767993825250215,52.49542215668024,60.655187255984295,backward
35.7910832155589,36.23812465044365,45.5422998491799,52.20750295137482,60.45756948192091,backward
35.60499398954644,36.14251113511954,45.355898381465174,51.78483921675129,59.86003822955224,backward
35.348564469151604,36.79228566525899,45.472916149134754,52.079183606232995,59.804500359983805,backward
36.11459878832316,35.766062115166676,45.439968991186085,51.797662964023694,59.49754108169443,backward
35.9946019385311,36.50504512091488,45.76105416580604,52.168231177808764,59.650970015272236,backward
35.32128341051517,35.100419055015855,45.26778804198396,51.49753042189299,59.61002796598869,backward
35.145025566865826,35.21966755560463,45.26336347567057,51.727337830454964,59.46822682191976,backward
35.222775624061136,35.128562520411464,45.25084203896197,51.59142673561941,59.47015504144929,backward
34.971037339952716,35.629350099394046,44.983024508616786,51.43894765043098,59.03690978064433,backward
34.82380768692582,35.10175754677033,44.56726690087109,50.81225151498415,58.543144962682135,backward
35.08452229312784,35.58121941253179,44.67012847861689,51.16546729489067,58.58539963392434,backward
35.47495918171206,36.13959276563753,44.790853210453044,51.11126452210834,58.27159671736289,backward
34.967895854147145,35.80662133421845,44.820186497325174,51.15753413260915,58.28720323638546,backward
35.653340606771735,35.939311413981144,45.04040661664889,50.992662279825026,58.27159518356443,backward
35.58838966211561,35.644758122497805,44.99592419258104,51.027062569528454,58.086374248149106,backward
35.53440237203072,36.17575201224105,44.64794657158334,51.304543744248704,58.24367995473479,backward
35.90467742280616,36.38378282264712,44.7766124178398,51.35072833261969,58.20220814856746,backward
35.55136121040589,36.29622671212444,44.85363720222811,51.38499380958241,58.942078645830684,backward
35.77779998321871,36.21681688567849,44.841599254180444,51.42108553239448,59.030362081937426,backward
35.33985187510707,34.93462984574642,44.58360954028717,51.253902754492785,59.11699012015071,backward
35.2207426205031,35.13615031424131,44.383827905255096,51.36050394147609,59.24364328670999,backward
34.77981499701305,35.18918738071309,44.570356794903645,51.430724109054985,59.949530554442674,backward
35.283354786881965,35.46330584578673,44.48507827885856,51.53422673056939,60.08121373601113,backward
35.81714522289996,31.05092833509717,45.37757959296794,52.05852446532655,61.41354606106031,backward
35.45126922766963,28.333562216922626,45.24354448489989,52.112282358497865,61.08693238805146,backward
35.083558381841776,19.02616250394507,45.43911620690684,52.41291526436708,61.76354140932218,backward
35.088486939199946,19.132473212297032,45.786603214185234,52.633981379266274,61.71535131110361,backward
34.96203898494618,16.13801097461994,45.177086368382376,52.13001612420707,61.31842195227898,backward
34.891168372998905,16.147894530148964,45.27463881608859,52.20364873018824,61.331621913877186,backward
35.01895731068736,11.952368250237704,45.21389740952307,52.172915044844245,61.35202003591506,backward
34.8239330312981,12.136406859793821,45.18991258697593,52.43390807693383,61.73064636075396,backward
34.7465758366938,8.142904992625866,45.288918631246275,52.63169267273061,61.981328536357594,backward
34.90944343055969,7.739502721295215,45.17793798421654,52.54054022865675,62.07931123898165,backward
34.667428865788054,1.2131166995217253,44.950495906452154,52.35201094516442,61.75323926736817,backward
34.319042403770254,2.303750629137306,44.59797074845108,51.800476290470236,61.333019868971306,backward
34.057268732969,358.69114615119884,44.381870996908944,51.86554020818844,61.31375449771504,backward
33.88870036406642,359.04788619394935,44.15701391041259,51.46853375947202,60.95524482612096,backward
33.26796564979755,358.3845729907094,44.146584916615794,51.66728398824168,61.31536281589422,backward
32.94981787892514,358.8730809977618,44.15062895903466,51.47846512135738,61.225414338880405,backward
32.22045689511687,359.3498501516502,44.3235994323912,52.015914839673194,61.38700937760818,backward
32.36717149908775,359.49672187046053,44.165938945520665,51.78302342104345,61.26752152207215,backward
31.824371696542283,0.13499058615733825,43.53624830464024,51.12008671981977,60.628914270940285,backward
31.374439668778663,0.04406451768851531,43.650735847073825,51.4481981741207,60.94161633502116,backward
31.481034987104653,1.1936378054733299,43.48388134711609,50.80021985545181,60.3300056000653,backward
31.330554093355996,1.7588130251444345,43.46807552608909,50.924754132634305,60.39468660632363,backward
32.03922871197547,2.319157500728885,43.663138135528904,50.644115749146685,59.73848505722252,backward
32.24701700569523,3.304832391033768,43.69363546479388,50.64185292222049,59.95892937740205,backward
31.814398717535685,3.877125972798189,43.27418849984091,50.07375943975959,59.045758385975766,backward
32.077594768881156,4.071471014699319,43.211578487689955,49.886509975121434,58.92465329781325,backward
31.862720668959017,5.4013564685257744,43.25221358455895,49.95094663400517,58.795579076206984,backward
31.85385232084365,6.181086804879765,43.30021852759934,49.93878278406422,58.76991347355558,backward
31.3164121814431,5.860376787557655,43.179128874713,49.59740824145038,58.67918129688821,backward
31.21171007085249,5.898792311455439,43.189482342144366,49.736579839528396,58.66909514510009,backward
31.150854120416042,24.121421364964675,43.08756369336489,49.52777699491876,58.724798931662605,backward
31.380305118123776,22.493393593856354,43.15294566800241,49.49943445176275,59.10966186618752,backward
31.03668787455651,20.401478068750006,43.05932735400341,49.40349118700264,59.17926687979965,backward
30.91007703789387,24.77575346772019,43.053875639976,49.30011274402991,58.95674367022655,backward
30.84887679501966,27.87011814045207,42.73965982827418,49.35739882085452,58.89640081467831,backward
30.839155868188232,29.229402307159322,42.58500396201245,49.250690547814614,58.82236319331968,backward
31.618837143879304,25.50030280877125,42.90605793747067,49.338363232276244,58.818534459714634,backward
31.603339638965558,28.22302490584596,42.75890086123639,49.4941624726138,58.799204084675104,backward
32.56006247220119,33.772857904742864,43.04791477038924,49.41866632740913,58.680991232811124,backward
31.866035146632562,32.898672502417455,43.03628916177562,49.572431864687466,58.86937906349218,backward
32.220163655556775,33.98566597290722,42.82787625093906,49.35761112665007,58.617482492835244,backward
31.949889648905543,34.25964590431621,42.62006060868098,49.32187287500025,58.269289390066994,backward
32.160593163756374,33.36843799854809,42.5284441565677,48.63189158882268,58.03520414398554,backward
31.760054333436006,34.1942756944396,43.27489507825771,49.763052882929074,58.975033588416075,backward
32.196438797139095,33.76090836050621,43.11386441027422,49.719539039038175,58.99597540325511,backward
32.4343766714643,34.53048122986281,43.01521328282231,49.92512460239678,59.0060117709389,backward
32.171814900412556,34.90678201649151,43.14003743787281,50.02911606761131,59.188339280859736,backward
32.86233520196292,35.4134276499702,43.70858381663674,50.64618822675483,60.06098769825938,backward
33.479604562008255,35.6538274736814,43.644929325674624,50.67689943855798,60.01366117206132,backward
33.71507138102608,35.497742268990066,43.87641401881206,50.950447766979856,60.4918412526764,backward
32.91232131701621,34.346088420872654,43.40323153768567,50.53240219850229,59.8637007259266,backward
34.81041087948316,36.04370344673031,44.85337711035753,52.016949567577065,61.914415447001296,backward
33.26005153980017,28.424446304220442,44.55282513525311,51.48231932695185,61.076000595620314,backward
34.52392881199189,24.059007269027806,44.98736642332111,52.01057253214612,62.256280189707255,backward
34.4412112503516,22.734756762761577,44.92991145353427,51.76639041438873,61.93871737844653,backward
34.56859304906276,21.426836182271163,45.24469588900894,52.306431132211536,62.332939752181,backward
34.26493362483264,24.837383428051634,45.10643881359457,51.92994606489276,61.84271816402145,backward
34.16594454069218,17.46428881516912,45.11858012678511,52.649637935408734,62.519185052139456,backward
34.14297665856511,17.35977432291714,45.44827557151352,52.78830292774914,62.541293054163496,backward
33.66299086255022,16.04320875604169,44.977082094374225,52.22889032785301,62.02042333072895,backward
33.62779071033605,15.755773663441515,44.99974269809045,52.39093412178412,62.06710462831507,backward
33.90429456797863,16.362132691506137,45.23816905555316,52.27325297729596,62.28042155623361,backward
33.7588106728208,16.014551198761335,45.067327101566086,52.188964167801785,62.28808531565148,backward
34.24408765983957,17.546550251299994,45.35549255645085,52.60007096639217,62.5907377389189,backward
33.565341400842634,16.744793912619166,44.76961462594876,52.09655818491552,62.033865668387,backward
33.2213485352462,16.29359808202199,44.525931770162735,51.80595522119013,61.87153225886383,backward
33.23605136139814,16.31775242716516,44.62134818058901,51.84111042798619,61.83592600689266,backward
33.28204248444551,15.718981593066733,44.403725903178874,51.74455465921917,61.94514911289954,backward
33.73806729519409,16.25923771747021,44.544297385885145,51.96132206118989,62.19533270378585,backward
34.09220579618773,15.672575754704306,44.487434121091006,51.937445927830254,62.122535965311556,backward
34.10833167879921,15.746705673396603,44.64253225716995,52.045975100330736,62.22546879903031,backward
35.14315080305706,15.309260430049422,45.22460246027152,52.60339896628398,62.88719099772254,backward
35.098817860416915,15.61578750629693,45.26606760332907,52.72957832524887,62.849768852748674,backward
36.03037964386056,16.34028309911445,45.971063014051005,53.29439620299893,63.326254031646165,backward
36.336438105878344,17.04947567072121,46.258283199493924,53.43509373826808,63.42635653386335,backward
36.15512645117576,15.719562929615329,46.238807871249726,53.34768557613021,63.49451309735903,backward
36.74400239501637,15.467810788187368,46.385765424589664,53.54179179974693,63.604966059612075,backward
36.213775539114316,15.487070711139664,46.40175205870164,53.756697626836065,63.492664619733134,backward
37.026558657978256,14.961827456403785,46.80463999085157,54.25137679950148,63.892169329271155,backward
35.78269982874032,15.350692060653707,46.58169794991435,53.98998952592823,63.801292703039216,backward
36.19372220001044,15.63290956729878,46.908303787227425,54.218188512770794,63.64101468318681,backward
35.05761995361833,20.0391679169976,46.032833891015265,53.48514813712608,62.63935087956054,backward
35.075348911192314,17.67538074616378,46.147266268640934,53.467571124422285,62.6641438692423,backward
35.655053013910866,22.003317569944098,46.475886297547895,53.8223025061889,62.867333194895,backward
35.69208668399698,25.97723493700055,46.587094019340775,53.64097760661744,62.82999649512348,backward
35.57312501787505,29.5333459687749,46.924230363489876,53.81545335927815,62.9577071731484,backward
35.76859832053858,35.321060064017594,46.52412733373343,53.45228384888249,62.49229622335966,backward
35.86325652793745,36.92626166520301,47.39469998422822,54.481704981380496,63.40967822127439,backward
36.16382826965105,32.76451054234039,47.002820150724155,54.20282625002827,63.37185458482823,backward
35.440439458891014,25.25229076443491,47.093252871475286,54.273343383695966,63.31057506094781,backward
35.89725383563302,20.29125115559239,47.15835476790544,54.329590866300684,63.403746396434464,backward
35.6598493259108,16.79365958212985,47.436835022794064,54.791827880748606,64.10647962845317,backward
35.805235490214386,17.81172433542439,47.491343737133164,54.667750411148106,63.93165607839359,backward
36.450283517192325,16.423245052584758,48.3111432612216,55.56919803030702,64.44770719079018,backward
36.229491761619464,20.951980030792424,47.939234266541504,55.06534031498793,63.86866591197208,backward
36.13183265212089,14.720647810369439,47.78073424334297,55.036813128206624,63.643426346638584,backward
36.13799967957061,14.852247653557097,47.90121423054756,55.12917809523198,63.52099489482675,backward
37.11311278799233,16.348814188569705,49.22141994819267,56.38797461037325,63.65730668917108,backward
37.45611441138127,16.354930904458364,49.299671936811976,56.561942927046154,64.00154104864781,backward
36.997396098727954,13.709246866010222,49.167377045802105,56.4444216778152,63.37780006967699,backward
37.36703368466159,14.429469735815681,49.041497054504504,56.142922603346776,63.495553070733315,backward
37.732728754522114,14.707693615798204,49.55144755772561,56.830407313067944,64.31437487996122,backward
37.67377349495918,14.692370325905946,49.332354493488666,56.23287860290717,64.33607276151336,backward
37.61534538316052,13.688032436440814,49.39830767993999,56.65986528087827,63.975576110222114,backward
37.80598853144607,14.163420404729282,49.61713193531246,56.62389212986041,64.61693370472403,backward
37.725218355427344,13.681012024700367,49.39612359313848,56.46719587207424,64.02751002228031,backward
37.87204525347464,14.028915027848894,49.563488923436076,56.35834646161316,64.15007125954018,backward
37.065982454262254,13.31447200763862,48.93368147019299,55.764068958137834,63.381331489647025,backward
37.6889882627517,13.830284980891323,49.6410326693365,56.46429423579365,64.32744138589149,backward
37.00277617828961,13.34865250603883,49.011436148992146,55.9699966113626,63.90395574399427,backward
37.08768333180367,13.41224474789901,49.072271593277804,56.13162132206236,63.96707645204385,backward
36.702030179187354,13.003245409106963,48.9946523080337,56.140216767570685,63.90009635342548,backward
36.748820440539006,12.891449254322042,48.89467229892522,56.21560535834131,63.92840914917458,backward
36.55173577032969,12.661526905624726,49.18867849551743,56.95159742007674,64.50306011809423,backward
35.588284909989774,10.999086057781946,48.273534528746325,55.89041577915449,62.89602503125609,backward
35.96272641551006,12.791117367310367,48.61001834818199,56.60576864255034,64.01959410276093,backward
35.38047333369418,17.131526169695952,47.88600405293779,55.391484080601955,63.32571709733822,backward
34.9433059198729,15.307756500954808,47.43110644715149,55.75554711952625,64.09832084845083,backward
35.26257136070238,14.039581317782954,47.67687448288813,55.52419578822351,64.19713132386785,backward
34.022369434712346,13.616388222826835,46.70294187675151,55.4051122397911,64.37756145036744,backward
33.98741275705023,12.069922065640634,46.843748863531744,55.395467615128595,64.98915046022387,backward
33.66219631454675,12.22399480873897,45.82670664991728,54.19634458468538,64.30412141771885,backward
33.566770604213964,11.888801331493225,45.81445208251598,54.35621207066247,64.41847361820966,backward
33.7913371538422,12.392361958490339,45.67991998330746,53.84021461622409,63.8564767104822,backward
33.779234380996336,12.008504587203399,45.56590685186908,54.07043699686583,64.09835244967634,backward
33.14815785817938,13.625543842422458,45.02766410669898,53.22763646529568,63.92982896150682,backward
32.91291550846677,13.175325781895065,44.98224241609017,53.46181857855658,64.00657085072163,backward
32.69892168802215,14.44303807467681,44.97907049591184,52.95438546238684,62.84266601817566,backward
32.39536030247859,14.710747398046982,44.9105546283919,53.04804584046763,63.008087443110114,backward
32.764924306556004,19.68441209536154,44.763869425187124,53.20879993299844,62.400237328556216,backward
32.77961433786099,25.16668879292157,44.86958459807021,53.73827077691578,62.266774037647345,backward
32.613683527820314,17.196362247386574,44.23255237734126,52.6144255590031,63.0971782920451,backward
33.79718322904583,16.71250282016494,44.50518723820321,53.07237986806861,63.21369066701885,backward
31.815011450943995,17.03345516661879,43.109002473457465,51.46974488610653,62.68770893161226,backward
31.963252825274406,16.666383269003955,43.31164466357255,51.95307297565068,61.62878021583246,backward
32.32901418206588,20.512085476740054,43.32304641928598,51.694233415462584,62.60983372254113,backward
30.87249034911957,23.660057152913964,43.053475707069495,51.43368186465679,62.02990781340464,backward
31.517137008604134,24.659575093622145,43.85767963437734,51.24740777860886,61.68475652656577,backward
32.66318174652047,25.66032806231197,42.38686576570286,50.38504614622842,60.93228495461724,backward
31.941517207899352,24.317470637315488,42.76645357207894,50.105291845566356,61.01506652870876,backward
31.76129057224729,31.822073312378862,42.17825716427121,49.36716270061458,59.91133395949871,backward
32.05579206577637,35.2277194574541,43.13937514926375,49.91555425445921,60.10790507481549,backward
31.035050931213217,29.824698838560547,41.529535473943056,49.09372882268774,60.00402152278283,backward
30.621630461805793,33.04444447681411,40.627529510978356,48.874609186192586,59.40789064471606,backward
30.58002532308856,33.41738391702889,40.64459780970662,48.34784175483471,58.93779137609549,backward
29.63271818941608,31.929586466522167,40.8686470685721,48.273631453109694,58.642318262217266,backward
31.609072113349633,34.43611819988947,42.08832133534901,48.97007824612755,59.29628582864061,backward
31.275952235348857,33.31629178674186,41.92588115897939,48.713424142830405,58.85868727955172,backward
32.38297557598897,33.305070189304764,42.94393963207672,49.86865698336191,60.55880252037846,backward
32.531931399112636,35.212210176028,43.27072715782304,50.117055673437456,60.29225979203416,backward
33.336256560926316,24.308076692818588,44.68337132036028,51.28194807606743,62.06160461401738,backward
33.39264451249433,32.08018132524067,44.79915262577785,51.553627758997735,62.69276008856986,backward
33.264314738851354,20.73614677437172,45.26532982942249,52.11274196945621,62.855046062373695,backward
33.87395934233523,19.546823738722182,45.75166203371796,52.71809393875376,63.52663149738092,backward
34.004889524318266,18.79685942143364,45.98092810047381,53.197872131815174,64.0563620339156,backward
35.23265139226692,19.08069421907088,46.315330261058975,53.49712218913218,64.55067400199192,backward
35.55761243801539,19.04761028755974,46.386728763828934,53.51936627808393,63.93231606818302,backward
35.91090745874054,17.82980929576531,46.35768558563371,53.796684955538986,64.47417678119547,backward
35.56374330900863,17.243058131428484,47.17016813886444,54.63111769547886,65.67460528095901,backward
35.53181405145906,16.625687147666724,47.44632016267914,54.64919725413459,65.39443679801549,backward
35.99232366682339,15.399198859825383,46.59875401651447,54.39533253774167,65.00465022635522,backward
35.83875780523787,15.96401445667205,46.79091849341889,54.16237213601565,64.56252905616417,backward
36.19981943219833,15.117687322918826,47.02276532633626,54.43859743043945,64.99824517886877,backward
36.38843352922867,15.945293544430164,46.83641380919243,54.1127450181679,64.80854931188499,backward
36.165937691795975,15.300692779965596,46.63183430279125,54.1023852443861,64.86815119711176,backward
36.35662056839002,15.210666712285745,46.71740934852576,54.39583117698121,64.79386359430411,backward
36.36953285287944,15.416519603788686,46.8245677220069,54.173436648463195,64.86401348952495,backward
35.81756338425429,14.836689895021953,46.90755224609114,54.2733308126854,64.72635324802908,backward
35.83943617147388,13.888962917118985,46.57127107707966,54.15220683902511,64.74348993555995,backward
36.16109102651007,15.245669899670824,46.920434948004,54.380144332284715,64.49119263936217,backward
36.19033969200893,14.732371859730403,46.552437289661164,53.98143291418746,64.06539860795046,backward
36.703439786913734,15.477048102506782,46.96499523004807,54.31715024941718,64.34051696203093,backward
36.16156690745408,13.66392565581997,46.67529448306682,53.99399220049251,63.98876088075224,backward
36.56341471410357,14.763658509219898,46.61355649287958,53.73476377488323,63.93285031231163,backward
36.41035061004538,13.780463169830432,46.528396612978106,53.718219761511065,63.81722399426089,backward
36.04684549199812,15.096552638445878,46.5029682247154,53.7897760695674,63.5328232901642,backward
36.17924107711147,14.184121964843628,46.324991612281075,53.427283290266836,63.34342969623167,backward
36.20520963132182,14.460894787760486,46.44698058583129,53.75349930710773,63.737019811077666,backward
36.105956085113554,14.535399377128284,46.45703048413905,53.87691084667475,64.06667143405434,backward
36.42741048923107,13.89646719825707,46.8373235371553,54.15357661086537,64.20868000303888,backward
36.318302647405595,12.419700485456936,46.84557803012426,54.32026841136797,64.69762511105252,backward
36.47426032211916,14.491735165024458,46.92325287999081,54.52930759639531,65.07477433636267,backward
36.877082296428114,13.265397015445773,47.02877170518899,54.671949501518405,64.93057354121338,backward
36.18335137891781,14.12561369056999,46.9391729732063,54.42316992838365,64.70282885707329,backward
36.63631224017198,14.6205003403391,47.06502646071259,54.68433873499314,64.86601727616814,backward
35.467144183823336,11.862321386780918,46.66171645524063,54.27134463008548,64.35855783397105,backward
35.592466200737086,13.101843284970947,46.8343756007604,54.72155710594979,64.32439125662219,backward
35.34076884174617,18.159718195215532,46.665131751164154,54.15366832239167,64.39495457167057,backward
36.057068708609194,19.01407960307916,47.33834590217585,54.65932363898339,64.58036088030126,backward
